customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01028,Female,0,Yes,No,15,No,No,Month-to-month,No,Bank transfer,26.5,438.13,0
CUST-01029,Male,0,No,Yes,11,Yes,Fiber optic,Month-to-month,No,Mailed check,78.89,909.76,1
CUST-01030,Male,0,No,Yes,1,Yes,Fiber optic,Month-to-month,Yes,Credit card,73.28,108.26,0
CUST-01031,Male,0,No,No,34,Yes,Fiber optic,One year,No,Credit card,57.31,1979.26,1
CUST-01032,Female,0,No,Yes,46,Yes,Fiber optic,One year,Yes,Electronic check,70.84,3292.59,0
CUST-01033,Male,0,No,No,53,Yes,DSL,Month-to-month,Yes,Electronic check,34.69,1805.79,0
CUST-01034,Male,0,No,No,66,Yes,No,Month-to-month,Yes,Electronic check,31.43,2064.37,0
CUST-01035,Female,0,Yes,Yes,47,Yes,No,Two year,No,Credit card,19.46,918.13,0
CUST-01036,Female,1,Yes,No,55,Yes,No,Month-to-month,No,Electronic check,20.22,1095.31,0
CUST-01037,Male,0,No,Yes,16,Yes,Fiber optic,Month-to-month,Yes,Electronic check,76.54,1146.32,0
CUST-01038,Male,0,No,No,25,Yes,Fiber optic,One year,No,Mailed check,74.48,1800.25,0
CUST-01039,Female,0,No,No,22,Yes,Fiber optic,One year,Yes,Electronic check,71.86,1592.42,1
CUST-01040,Female,0,No,Yes,5,Yes,DSL,Month-to-month,Yes,Credit card,67.53,382.94,0
CUST-01041,Female,0,No,Yes,70,Yes,Fiber optic,Two year,No,Mailed check,75.08,5256.07,0
CUST-01042,Male,0,No,Yes,18,Yes,Fiber optic,Two year,No,Electronic check,64.84,1305.36,1
CUST-01043,Male,1,No,No,33,Yes,Fiber optic,Month-to-month,No,Electronic check,79.15,2565.96,0
CUST-01044,Female,1,No,Yes,26,No,DSL,Month-to-month,No,Bank transfer,52.71,1392.71,0
CUST-01045,Male,0,Yes,No,4,Yes,Fiber optic,One year,Yes,Bank transfer,80.13,385.08,1
CUST-01046,Male,0,No,Yes,66,Yes,Fiber optic,One year,No,Mailed check,72.25,4821.78,0
CUST-01047,Female,0,Yes,No,16,No,Fiber optic,Month-to-month,No,Electronic check,73.04,1201.39,0
CUST-01048,Female,0,No,Yes,8,Yes,No,Month-to-month,Yes,Credit card,18.0,197.51,0
CUST-01049,Male,0,No,No,25,Yes,Fiber optic,One year,Yes,Bank transfer,70.49,1765.02,0
CUST-01050,Female,1,No,Yes,11,Yes,DSL,Month-to-month,Yes,Bank transfer,54.55,683.19,1
CUST-01051,Male,0,Yes,No,72,Yes,DSL,Month-to-month,No,Mailed check,41.81,3074.48,0
CUST-01052,Female,0,No,No,14,No,Fiber optic,Month-to-month,No,Credit card,68.23,912.61,0
CUST-01053,Female,1,Yes,Yes,22,Yes,Fiber optic,Month-to-month,No,Bank transfer,78.49,1742.86,0
CUST-01054,Male,0,No,No,20,No,No,Two year,Yes,Mailed check,24.97,422.04,0
CUST-01055,Female,0,Yes,Yes,2,Yes,DSL,One year,Yes,Credit card,38.7,153.49,0
CUST-01056,Male,1,Yes,No,1,Yes,DSL,Month-to-month,Yes,Credit card,52.81,64.02,1
CUST-01057,Female,0,No,No,37,Yes,Fiber optic,Two year,Yes,Bank transfer,66.26,2519.06,0
CUST-01058,Male,0,No,No,17,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,71.55,1210.88,1
CUST-01059,Male,0,Yes,Yes,7,Yes,No,Month-to-month,Yes,Mailed check,25.68,86.95,0
CUST-01060,Female,1,Yes,Yes,21,Yes,No,Month-to-month,Yes,Mailed check,26.71,692.78,1
CUST-01061,Female,0,Yes,Yes,20,Yes,Fiber optic,One year,Yes,Electronic check,66.39,1334.35,0
CUST-01062,Male,0,No,Yes,31,Yes,Fiber optic,One year,No,Bank transfer,70.54,2136.73,0
CUST-01063,Female,0,Yes,Yes,72,Yes,DSL,One year,Yes,Mailed check,57.7,4211.69,0
CUST-01064,Female,0,Yes,No,23,No,Fiber optic,Month-to-month,Yes,Electronic check,72.23,1763.08,0
CUST-01065,Male,1,Yes,No,51,Yes,No,Month-to-month,Yes,Credit card,41.38,2100.26,0
CUST-01066,Female,0,Yes,No,56,Yes,Fiber optic,Month-to-month,No,Electronic check,79.07,4422.96,0
CUST-01067,Female,1,Yes,No,4,Yes,No,Two year,No,Credit card,41.97,179.78,0
CUST-01068,Male,0,No,Yes,37,Yes,DSL,Month-to-month,No,Electronic check,60.95,2199.6,1
CUST-01069,Male,0,No,No,33,No,DSL,One year,No,Electronic check,62.5,2027.97,1
CUST-01070,Female,1,Yes,Yes,37,Yes,Fiber optic,One year,No,Electronic check,65.77,2522.59,0
CUST-01071,Male,0,No,Yes,13,Yes,No,Month-to-month,No,Mailed check,30.18,385.73,1
CUST-01072,Female,0,No,No,34,Yes,DSL,Month-to-month,Yes,Mailed check,59.75,1989.62,0
CUST-01073,Female,1,Yes,No,9,Yes,Fiber optic,Month-to-month,Yes,Electronic check,86.19,753.11,0
CUST-01074,Male,0,No,No,69,No,DSL,One year,Yes,Bank transfer,43.83,3077.91,0
CUST-01075,Male,0,No,Yes,43,Yes,Fiber optic,Two year,Yes,Mailed check,75.26,3137.39,0
CUST-01076,Female,1,No,No,3,Yes,Fiber optic,Month-to-month,Yes,Electronic check,75.6,239.53,1
CUST-01077,Male,0,Yes,Yes,37,Yes,DSL,Two year,Yes,Electronic check,64.78,2519.97,0
CUST-01078,Male,0,Yes,Yes,67,No,Fiber optic,Month-to-month,Yes,Electronic check,58.9,4047.85,0
CUST-01079,Female,0,Yes,No,54,No,Fiber optic,Month-to-month,Yes,Electronic check,63.85,3476.56,0
CUST-01080,Female,0,Yes,Yes,20,Yes,Fiber optic,Two year,Yes,Electronic check,55.51,1176.02,0
CUST-01081,Female,0,No,No,65,Yes,DSL,Two year,Yes,Bank transfer,51.16,3390.74,0
CUST-01082,Female,0,No,No,14,Yes,DSL,Month-to-month,Yes,Bank transfer,68.11,947.25,0
CUST-01083,Female,0,No,Yes,18,Yes,No,One year,Yes,Credit card,24.65,489.94,0
CUST-01084,Male,0,No,No,12,Yes,Fiber optic,Two year,No,Bank transfer,70.81,939.15,0
CUST-01085,Female,0,No,No,67,Yes,Fiber optic,One year,Yes,Mailed check,74.4,4921.61,0
CUST-01086,Female,0,Yes,No,52,No,Fiber optic,One year,Yes,Electronic check,69.07,3620.47,0
CUST-01087,Female,0,Yes,No,38,Yes,No,Month-to-month,Yes,Electronic check,27.93,1079.41,0
CUST-01088,Female,0,Yes,No,49,Yes,DSL,Month-to-month,Yes,Bank transfer,53.14,2609.02,0
CUST-01089,Male,0,Yes,Yes,19,Yes,Fiber optic,One year,Yes,Electronic check,63.24,1202.29,0
CUST-01090,Female,0,No,No,6,Yes,Fiber optic,Month-to-month,Yes,Electronic check,69.25,427.08,1
CUST-01091,Male,1,Yes,No,61,Yes,DSL,Month-to-month,Yes,Credit card,60.94,3733.12,0
CUST-01092,Female,0,Yes,Yes,70,Yes,DSL,Month-to-month,No,Electronic check,57.43,4076.03,0
CUST-01093,Male,0,Yes,No,3,No,Fiber optic,Month-to-month,No,Electronic check,80.39,265.0,1
CUST-01094,Male,1,No,No,4,Yes,No,Month-to-month,Yes,Credit card,32.68,121.83,1
CUST-01095,Male,0,No,No,41,Yes,Fiber optic,Month-to-month,Yes,Electronic check,72.85,2944.85,0
CUST-01096,Female,0,Yes,No,4,Yes,DSL,Month-to-month,No,Mailed check,56.0,200.38,1
CUST-01097,Female,0,Yes,No,52,Yes,No,Month-to-month,Yes,Electronic check,20.24,1065.54,0
CUST-01098,Male,0,Yes,No,69,Yes,DSL,Two year,No,Mailed check,44.91,3063.49,0
CUST-01099,Male,0,No,No,21,No,DSL,One year,Yes,Credit card,49.0,1076.29,0
CUST-01100,Male,0,Yes,No,22,Yes,No,Month-to-month,Yes,Bank transfer,18.0,417.5,1
CUST-01101,Male,0,No,Yes,63,Yes,Fiber optic,Month-to-month,Yes,Mailed check,73.26,4672.56,0
CUST-01102,Female,0,No,Yes,26,Yes,No,Month-to-month,No,Electronic check,33.39,836.2,1
CUST-01103,Male,1,No,No,18,Yes,Fiber optic,One year,No,Mailed check,69.32,1206.21,0
CUST-01104,Male,0,Yes,No,7,Yes,Fiber optic,One year,No,Bank transfer,73.48,571.16,0
CUST-01105,Male,0,Yes,No,61,Yes,DSL,One year,Yes,Electronic check,44.97,2749.67,0
CUST-01106,Male,0,Yes,Yes,67,Yes,DSL,One year,No,Electronic check,41.87,2795.16,0
CUST-01107,Female,1,No,Yes,6,Yes,No,Month-to-month,Yes,Bank transfer,46.44,313.57,0
CUST-01108,Female,0,Yes,No,58,Yes,No,Month-to-month,Yes,Credit card,18.0,1077.07,0
CUST-01109,Male,0,Yes,No,12,Yes,DSL,Month-to-month,No,Credit card,39.77,414.45,0
CUST-01110,Female,0,Yes,Yes,10,Yes,DSL,Month-to-month,No,Credit card,51.72,586.43,1
CUST-01111,Male,0,No,No,28,Yes,DSL,Month-to-month,Yes,Mailed check,52.15,1439.68,0
CUST-01112,Male,0,No,No,32,No,DSL,One year,Yes,Bank transfer,55.34,1855.88,0
CUST-01113,Male,0,Yes,No,62,Yes,No,Month-to-month,Yes,Credit card,41.01,2475.94,0
CUST-01114,Male,0,No,Yes,51,Yes,DSL,One year,Yes,Electronic check,43.78,2248.65,0
CUST-01115,Male,1,No,No,11,No,Fiber optic,Month-to-month,Yes,Mailed check,70.37,764.79,1
CUST-01116,Female,0,No,No,43,Yes,No,Month-to-month,No,Electronic check,37.87,1529.65,0
CUST-01117,Female,0,No,No,64,Yes,Fiber optic,One year,Yes,Credit card,77.51,4993.55,0
CUST-01118,Female,0,Yes,Yes,48,Yes,Fiber optic,Month-to-month,No,Credit card,76.4,3571.0,0
CUST-01119,Male,0,No,No,17,Yes,DSL,Month-to-month,Yes,Credit card,45.28,755.18,0
CUST-01120,Male,0,No,No,10,Yes,DSL,Month-to-month,Yes,Electronic check,59.01,645.31,1
CUST-01121,Male,0,No,Yes,33,Yes,DSL,One year,Yes,Credit card,56.43,1835.69,0
CUST-01122,Male,0,No,No,34,Yes,DSL,Month-to-month,Yes,Electronic check,51.52,1706.49,0
CUST-01123,Male,0,No,No,26,Yes,DSL,Two year,Yes,Electronic check,45.32,1218.34,0
CUST-01124,Female,0,Yes,No,8,No,DSL,Two year,No,Bank transfer,50.85,394.32,0
CUST-01125,Female,0,No,Yes,9,Yes,DSL,Two year,No,Bank transfer,63.19,548.46,0
CUST-01126,Female,0,No,No,39,Yes,DSL,Month-to-month,Yes,Credit card,41.25,1672.5,0
CUST-01127,Female,0,Yes,Yes,68,Yes,No,One year,Yes,Electronic check,18.6,1206.44,0
CUST-01128,Female,0,Yes,No,44,Yes,DSL,Month-to-month,No,Mailed check,44.98,1956.14,0
CUST-01129,Female,0,No,No,32,Yes,Fiber optic,Two year,Yes,Mailed check,66.71,2178.04,0
CUST-01130,Male,0,Yes,Yes,68,Yes,No,Month-to-month,No,Electronic check,24.87,1629.56,1
CUST-01131,Female,0,No,Yes,50,No,DSL,Month-to-month,No,Credit card,57.67,2972.27,0
CUST-01132,Female,1,No,Yes,52,Yes,Fiber optic,Month-to-month,No,Electronic check,78.69,4081.04,0
CUST-01133,Female,1,No,No,42,Yes,No,Two year,Yes,Electronic check,30.49,1324.31,0
CUST-01134,Female,0,Yes,No,55,Yes,Fiber optic,Two year,No,Mailed check,72.22,4015.72,0
CUST-01135,Male,0,Yes,No,37,Yes,DSL,Month-to-month,Yes,Bank transfer,54.99,2027.02,0
CUST-01136,Female,0,No,Yes,45,Yes,Fiber optic,Month-to-month,Yes,Credit card,56.55,2520.8,0
CUST-01137,Male,0,No,Yes,45,Yes,Fiber optic,One year,No,Electronic check,78.57,3533.5,0
CUST-01138,Female,0,Yes,Yes,55,Yes,DSL,Two year,Yes,Electronic check,43.39,2422.08,0
CUST-01139,Female,1,Yes,No,65,Yes,DSL,One year,No,Credit card,51.45,3294.93,0
CUST-01140,Female,1,Yes,No,22,Yes,DSL,Month-to-month,Yes,Bank transfer,57.72,1209.68,0
CUST-01141,Male,0,No,No,51,Yes,No,One year,Yes,Mailed check,24.4,1318.61,0
CUST-01142,Female,0,No,Yes,3,Yes,DSL,Two year,No,Electronic check,53.9,124.96,0
CUST-01143,Female,0,Yes,No,39,Yes,DSL,Month-to-month,No,Credit card,51.13,2011.77,0
CUST-01144,Male,0,Yes,Yes,65,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,67.69,4389.74,0
CUST-01145,Male,1,Yes,No,47,Yes,No,Month-to-month,No,Electronic check,42.23,1976.92,1
CUST-01146,Female,0,No,No,20,Yes,DSL,Month-to-month,Yes,Electronic check,55.66,1184.72,0
CUST-01147,Female,1,Yes,No,44,Yes,DSL,One year,No,Electronic check,57.42,2522.22,0
CUST-01148,Female,0,Yes,No,26,Yes,Fiber optic,Month-to-month,No,Electronic check,75.54,1946.2,1
CUST-01149,Female,0,Yes,Yes,32,Yes,Fiber optic,Month-to-month,No,Electronic check,64.36,2046.03,1
CUST-01150,Male,0,No,No,17,Yes,Fiber optic,Month-to-month,Yes,Electronic check,87.4,1460.63,1
CUST-01151,Female,0,Yes,Yes,45,Yes,No,Two year,Yes,Electronic check,18.0,776.5,0
CUST-01152,Male,0,Yes,No,15,Yes,DSL,Two year,No,Mailed check,50.91,738.68,0
CUST-01153,Female,0,No,Yes,32,Yes,DSL,Month-to-month,Yes,Mailed check,47.71,1609.88,0
CUST-01154,Male,0,Yes,Yes,68,Yes,DSL,One year,Yes,Mailed check,47.4,3258.77,0
CUST-01155,Female,1,Yes,Yes,55,No,DSL,Month-to-month,No,Credit card,51.37,2808.09,0
CUST-01156,Male,0,No,Yes,30,Yes,Fiber optic,Two year,No,Electronic check,63.83,1963.98,1
CUST-01157,Female,0,No,No,70,Yes,Fiber optic,One year,No,Credit card,79.51,5486.34,0
CUST-01158,Male,0,Yes,No,2,Yes,DSL,Month-to-month,No,Credit card,40.36,149.5,0
CUST-01159,Male,0,Yes,Yes,70,Yes,Fiber optic,Two year,No,Credit card,77.87,5515.66,0
CUST-01160,Female,0,Yes,No,26,Yes,DSL,Month-to-month,Yes,Electronic check,55.19,1546.76,0
CUST-01161,Male,0,No,No,60,Yes,Fiber optic,One year,No,Electronic check,66.95,4067.58,0
CUST-01162,Female,0,No,Yes,69,Yes,DSL,Month-to-month,No,Bank transfer,54.26,3765.8,1
CUST-01163,Female,0,No,No,44,Yes,Fiber optic,One year,No,Electronic check,68.74,3089.12,0
CUST-01164,Female,1,No,No,44,Yes,DSL,Month-to-month,Yes,Electronic check,46.19,2001.07,1
CUST-01165,Male,0,Yes,No,54,Yes,No,Month-to-month,Yes,Electronic check,18.0,952.23,0
CUST-01166,Male,1,No,No,18,Yes,No,Month-to-month,Yes,Bank transfer,35.24,631.11,1
CUST-01167,Male,0,No,No,13,No,No,Two year,No,Credit card,29.83,456.23,0
CUST-01168,Female,0,Yes,Yes,25,Yes,No,Month-to-month,Yes,Electronic check,26.94,630.71,0
CUST-01169,Female,0,No,Yes,35,Yes,DSL,One year,No,Credit card,46.87,1592.35,0
CUST-01170,Female,0,No,No,54,No,Fiber optic,Month-to-month,No,Bank transfer,68.48,3709.75,0
CUST-01171,Female,0,No,No,19,Yes,DSL,Two year,Yes,Electronic check,47.4,936.48,0
CUST-01172,Male,0,No,No,41,Yes,No,Month-to-month,No,Mailed check,18.0,702.85,0
CUST-01173,Male,0,Yes,Yes,1,Yes,DSL,One year,Yes,Electronic check,50.49,84.01,0
CUST-01174,Male,0,Yes,Yes,3,Yes,DSL,Two year,Yes,Credit card,54.18,230.96,0
CUST-01175,Male,0,Yes,Yes,70,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,70.54,4997.82,0
CUST-01176,Male,0,No,Yes,62,Yes,DSL,Month-to-month,Yes,Bank transfer,64.15,3994.96,1
CUST-01177,Male,0,No,Yes,63,Yes,Fiber optic,Two year,No,Bank transfer,61.96,3898.95,0
CUST-01178,Male,0,Yes,No,24,Yes,DSL,Month-to-month,Yes,Electronic check,44.71,1159.82,1
CUST-01179,Male,1,Yes,No,37,Yes,Fiber optic,Month-to-month,Yes,Credit card,76.06,2814.99,0
CUST-01180,Female,0,Yes,No,49,Yes,No,Month-to-month,Yes,Credit card,26.95,1367.57,1
CUST-01181,Female,1,No,No,19,Yes,Fiber optic,Two year,No,Bank transfer,59.79,1233.92,0
CUST-01182,Female,0,Yes,Yes,54,Yes,DSL,Two year,Yes,Mailed check,54.82,3002.04,0
CUST-01183,Male,0,Yes,No,50,Yes,DSL,One year,Yes,Electronic check,51.99,2549.65,0
CUST-01184,Male,0,Yes,Yes,30,Yes,DSL,One year,No,Electronic check,33.04,929.25,0
CUST-01185,Male,0,No,No,32,No,DSL,Month-to-month,Yes,Electronic check,49.07,1555.36,0
CUST-01186,Male,0,Yes,Yes,23,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,63.53,1496.66,0
CUST-01187,Female,0,Yes,No,58,Yes,DSL,Month-to-month,Yes,Bank transfer,46.37,2711.7,0
CUST-01188,Female,0,Yes,No,72,Yes,DSL,Month-to-month,No,Credit card,39.3,2939.95,0
CUST-01189,Male,1,Yes,No,72,Yes,DSL,Month-to-month,No,Electronic check,58.33,4221.51,0
CUST-01190,Male,0,Yes,No,56,Yes,No,One year,Yes,Electronic check,39.09,2172.67,0
CUST-01191,Male,0,No,No,26,Yes,DSL,Month-to-month,No,Electronic check,52.12,1298.45,0
CUST-01192,Male,0,No,Yes,57,Yes,DSL,Month-to-month,No,Credit card,32.72,1924.06,0
CUST-01193,Female,0,No,No,18,No,Fiber optic,Month-to-month,No,Bank transfer,72.28,1300.74,0
CUST-01194,Female,0,No,No,65,No,DSL,Month-to-month,No,Mailed check,48.44,3073.29,0
CUST-01195,Female,0,No,No,20,Yes,No,Month-to-month,No,Bank transfer,18.0,361.11,0
CUST-01196,Female,0,Yes,No,30,Yes,DSL,Month-to-month,Yes,Bank transfer,52.83,1535.11,0
CUST-01197,Female,0,No,Yes,7,Yes,Fiber optic,Month-to-month,Yes,Electronic check,77.04,518.0,0
CUST-01198,Female,0,Yes,No,6,Yes,Fiber optic,Month-to-month,No,Electronic check,64.65,388.21,0
CUST-01199,Female,0,Yes,No,29,Yes,Fiber optic,One year,Yes,Electronic check,56.85,1603.39,0
CUST-01200,Female,0,No,Yes,40,Yes,Fiber optic,Two year,Yes,Electronic check,53.91,2132.02,0
CUST-01201,Male,1,Yes,Yes,2,No,Fiber optic,One year,No,Bank transfer,69.67,102.13,1
CUST-01202,Female,1,Yes,Yes,61,Yes,Fiber optic,One year,No,Electronic check,73.76,4463.5,0
CUST-01203,Female,0,Yes,No,9,Yes,Fiber optic,Two year,No,Bank transfer,65.87,542.43,0
CUST-01204,Female,0,Yes,Yes,72,Yes,Fiber optic,Month-to-month,No,Bank transfer,64.53,4622.02,0
CUST-01205,Female,0,No,Yes,20,Yes,Fiber optic,One year,Yes,Mailed check,74.54,1446.07,0
CUST-01206,Female,0,No,Yes,28,Yes,Fiber optic,Month-to-month,No,Credit card,73.7,2092.93,0
CUST-01207,Female,0,Yes,No,12,Yes,DSL,Month-to-month,No,Electronic check,51.6,629.24,0
CUST-01208,Male,0,Yes,Yes,60,Yes,DSL,Month-to-month,Yes,Bank transfer,56.53,3451.54,1
CUST-01209,Female,0,No,Yes,53,No,DSL,Month-to-month,Yes,Electronic check,44.75,2466.09,1
CUST-01210,Female,1,No,No,6,Yes,DSL,One year,No,Bank transfer,46.24,311.31,0
CUST-01211,Female,0,Yes,Yes,8,No,Fiber optic,Month-to-month,Yes,Mailed check,65.82,549.04,0
CUST-01212,Male,1,No,No,44,Yes,DSL,One year,Yes,Electronic check,50.27,2248.9,1
CUST-01213,Female,0,Yes,No,63,Yes,Fiber optic,Two year,Yes,Electronic check,53.59,3399.5,0
CUST-01214,Male,1,Yes,No,8,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,70.64,567.63,0
CUST-01215,Male,0,Yes,No,16,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,78.84,1259.97,1
CUST-01216,Female,0,No,No,40,Yes,Fiber optic,Month-to-month,No,Bank transfer,76.41,3005.32,0
CUST-01217,Female,1,Yes,Yes,8,Yes,DSL,Month-to-month,No,Mailed check,59.2,515.55,1
CUST-01218,Female,1,Yes,Yes,22,Yes,DSL,Two year,No,Bank transfer,56.05,1231.54,0
CUST-01219,Male,0,Yes,Yes,1,Yes,Fiber optic,One year,Yes,Bank transfer,81.59,154.07,0
CUST-01220,Female,0,Yes,Yes,36,Yes,Fiber optic,One year,Yes,Electronic check,61.52,2260.48,0
CUST-01221,Female,0,No,No,52,Yes,Fiber optic,Month-to-month,Yes,Mailed check,62.28,3207.26,1
CUST-01222,Female,0,Yes,Yes,30,Yes,Fiber optic,One year,No,Mailed check,78.99,2432.03,0
CUST-01223,Female,0,Yes,Yes,19,No,Fiber optic,One year,No,Credit card,70.22,1206.14,0
CUST-01224,Male,1,No,No,31,Yes,Fiber optic,Month-to-month,Yes,Mailed check,69.63,2255.04,0
CUST-01225,Female,0,No,No,37,Yes,Fiber optic,Month-to-month,No,Mailed check,74.42,2686.62,0
CUST-01226,Male,0,Yes,Yes,12,Yes,Fiber optic,Month-to-month,Yes,Credit card,66.49,822.64,0
CUST-01227,Female,0,No,Yes,9,Yes,DSL,Month-to-month,Yes,Credit card,43.3,411.07,1
CUST-01228,Male,0,No,Yes,14,No,DSL,Two year,No,Electronic check,43.08,659.31,1
CUST-01229,Male,0,No,Yes,71,Yes,DSL,One year,Yes,Credit card,52.57,3716.04,0
CUST-01230,Female,0,No,No,53,Yes,Fiber optic,Month-to-month,No,Electronic check,71.65,3690.17,0
CUST-01231,Female,0,No,No,10,Yes,Fiber optic,Two year,Yes,Credit card,82.13,804.94,1
CUST-01232,Female,0,Yes,No,22,No,DSL,Month-to-month,No,Electronic check,47.68,1038.0,0
CUST-01233,Female,1,Yes,No,30,Yes,DSL,Month-to-month,Yes,Mailed check,52.54,1473.74,0
CUST-01234,Female,0,Yes,No,14,Yes,Fiber optic,Two year,Yes,Credit card,81.52,1143.55,0
CUST-01235,Male,1,Yes,No,62,Yes,DSL,Two year,Yes,Electronic check,62.89,3845.39,0
CUST-01236,Male,0,No,Yes,68,No,No,One year,No,Credit card,26.16,1811.33,0
CUST-01237,Male,0,Yes,Yes,18,Yes,DSL,Month-to-month,Yes,Mailed check,37.51,662.88,0
CUST-01238,Male,0,Yes,No,2,Yes,DSL,Two year,No,Electronic check,43.51,185.07,0
CUST-01239,Male,0,No,No,20,Yes,Fiber optic,One year,Yes,Credit card,61.57,1218.59,0
CUST-01240,Female,0,No,Yes,42,Yes,DSL,One year,Yes,Mailed check,50.29,2133.7,0
CUST-01241,Female,0,No,Yes,59,No,DSL,Month-to-month,Yes,Credit card,45.93,2699.22,0
CUST-01242,Female,0,Yes,Yes,25,No,DSL,Month-to-month,No,Credit card,62.82,1489.34,1
CUST-01243,Male,0,Yes,Yes,20,Yes,DSL,Two year,Yes,Electronic check,37.43,738.36,0
CUST-01244,Female,0,No,No,18,No,DSL,Two year,Yes,Electronic check,40.71,770.45,1
CUST-01245,Female,0,Yes,No,1,Yes,Fiber optic,One year,No,Electronic check,71.96,102.06,0
CUST-01246,Female,0,Yes,No,2,Yes,DSL,Month-to-month,Yes,Mailed check,54.17,93.68,1
CUST-01247,Male,0,No,Yes,31,Yes,Fiber optic,One year,Yes,Electronic check,49.3,1455.46,0
CUST-01248,Male,0,Yes,Yes,45,Yes,DSL,Month-to-month,Yes,Mailed check,36.12,1657.62,1
CUST-01249,Female,0,No,No,1,Yes,No,Month-to-month,Yes,Credit card,22.89,43.86,1
CUST-01250,Male,0,Yes,No,15,Yes,Fiber optic,Month-to-month,No,Electronic check,80.85,1254.92,0
CUST-01251,Male,0,No,Yes,66,Yes,No,Month-to-month,Yes,Bank transfer,40.1,2632.89,0
CUST-01252,Male,0,No,Yes,72,Yes,No,One year,No,Mailed check,21.68,1476.74,0
CUST-01253,Female,0,No,No,47,Yes,DSL,Month-to-month,Yes,Electronic check,48.63,2312.3,0
CUST-01254,Female,1,Yes,No,38,Yes,Fiber optic,Month-to-month,No,Electronic check,68.31,2595.32,1
CUST-01255,Male,0,No,No,42,Yes,DSL,Two year,No,Electronic check,55.07,2382.52,0
CUST-01256,Male,1,No,No,27,Yes,No,One year,Yes,Bank transfer,42.23,1141.65,0
CUST-01257,Female,0,No,No,15,Yes,Fiber optic,Month-to-month,Yes,Electronic check,80.05,1198.48,1
CUST-01258,Female,0,Yes,No,28,Yes,DSL,Month-to-month,Yes,Credit card,49.77,1414.42,0
CUST-01259,Female,0,Yes,Yes,51,Yes,No,One year,No,Credit card,18.29,902.94,0
CUST-01260,Male,0,Yes,No,48,Yes,No,Month-to-month,Yes,Electronic check,25.07,1171.1,0
CUST-01261,Female,1,Yes,No,49,Yes,No,Month-to-month,No,Credit card,41.05,2006.56,0
CUST-01262,Male,0,No,Yes,44,Yes,DSL,Month-to-month,Yes,Credit card,46.8,2013.18,1
CUST-01263,Female,0,No,No,5,No,DSL,Month-to-month,Yes,Electronic check,35.48,165.95,1
CUST-01264,Male,0,No,No,46,Yes,DSL,One year,No,Credit card,47.12,2264.5,0
CUST-01265,Male,0,No,Yes,64,No,Fiber optic,Month-to-month,No,Electronic check,67.77,4389.41,0
CUST-01266,Male,0,No,Yes,47,No,Fiber optic,Month-to-month,No,Bank transfer,55.43,2620.61,0
CUST-01267,Male,0,Yes,No,42,Yes,DSL,Month-to-month,No,Electronic check,51.86,2255.7,0
CUST-01268,Female,0,Yes,No,17,Yes,Fiber optic,Month-to-month,No,Credit card,74.05,1217.61,0
CUST-01269,Male,1,No,No,58,Yes,DSL,Month-to-month,Yes,Credit card,69.88,4177.56,0
CUST-01270,Male,0,Yes,No,33,Yes,Fiber optic,Two year,No,Credit card,59.34,1935.19,1
CUST-01271,Male,0,Yes,No,19,Yes,No,Month-to-month,No,Credit card,30.84,686.15,0
CUST-01272,Female,0,No,No,36,No,Fiber optic,Month-to-month,No,Electronic check,77.73,2898.25,0
CUST-01273,Female,1,No,No,9,Yes,DSL,Month-to-month,No,Bank transfer,59.16,444.78,0
CUST-01274,Female,1,Yes,No,67,Yes,DSL,One year,Yes,Electronic check,46.95,3219.0,0
CUST-01275,Female,0,Yes,No,51,Yes,DSL,Month-to-month,No,Electronic check,41.48,2101.28,0
CUST-01276,Female,0,Yes,No,24,Yes,Fiber optic,Two year,No,Electronic check,70.78,1670.32,0
CUST-01277,Female,0,No,No,58,Yes,Fiber optic,One year,Yes,Credit card,70.72,4127.99,0
CUST-01278,Male,1,No,Yes,4,No,DSL,Month-to-month,No,Bank transfer,50.52,151.68,1
CUST-01279,Female,0,No,No,28,Yes,No,One year,Yes,Electronic check,35.33,1014.34,0
CUST-01280,Female,0,No,No,47,Yes,Fiber optic,Month-to-month,Yes,Credit card,66.79,3092.09,0
CUST-01281,Female,0,Yes,Yes,2,Yes,No,Two year,Yes,Credit card,18.0,44.85,0
CUST-01282,Male,0,No,No,52,Yes,Fiber optic,Two year,No,Electronic check,68.21,3613.69,0
CUST-01283,Female,0,Yes,No,59,Yes,No,Month-to-month,No,Mailed check,28.84,1720.89,0
CUST-01284,Male,0,Yes,Yes,43,Yes,DSL,One year,Yes,Bank transfer,52.74,2249.83,0
CUST-01285,Male,0,No,Yes,15,Yes,DSL,Month-to-month,Yes,Bank transfer,52.67,817.12,1
CUST-01286,Female,1,No,No,54,Yes,No,Month-to-month,Yes,Mailed check,41.95,2194.98,0
